ordo_id	ordo_name	omim_id	orphanet_link
289560	Mitochondrial membrane protein-associated neurodegeneration	614298	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289560
289553	Dysmorphism-conductive hearing loss-heart defect syndrome	615102	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289553
289539	BAP1-related tumor predisposition syndrome	614327	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289539
289601	Hereditary arterial and articular multiple calcification syndrome	211800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289601
293381	Epithelial recurrent erosion dystrophy	122400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=293381
293603	Congenital hereditary endothelial dystrophy type II	217700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=293603
293621	X-linked endothelial corneal dystrophy	300779	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=293621
741	Familial mitral valve prolapse	157700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=741
293168	Infantile-onset ascending hereditary spastic paralysis	607225	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=293168
293165	Skin fragility-woolly hair-palmoplantar keratoderma syndrome	607655	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=293165
428	Autosomal dominant hypocalcemia	601198	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=428
393	46,XX testicular disorder of sex development	400045	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=393
2394	Pyruvate dehydrogenase E3 deficiency	246900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2394
2356	Arachnoid cyst	207790	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2356
2688	Adult idiopathic neutropenia	607847	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2688
2686	Cyclic neutropenia	162800	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2686
284417	Phosphoserine aminotransferase deficiency, infantile/juvenile form	610992	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284417
284426	Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency	612933	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284426
284435	Glycogen storage disease due to lactate dehydrogenase H-subunit deficiency	614128	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284435
284963	Marfan syndrome type 1	154700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284963
284984	Aneurysm-osteoarthritis syndrome	613795	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284984
289377	Early-onset myopathy with fatal cardiomyopathy	611705	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289377
289380	Myosclerosis	255600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289380
289290	Hypermethioninemia encephalopathy due to adenosine kinase deficiency	614300	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289290
289266	Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation	613971	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289266
289326	Tropical spastic paraparesis	159580	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289326
289307	Developmental delay due to methylmalonate semialdehyde dehydrogenase deficiency	614105	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289307
289504	Combined malonic and methylmalonic acidemia	614265	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289504
289499	Congenital cataract microcornea with corneal opacity	269400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289499
289465	Isolated congenital adermatoglyphia	136000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289465
289390	Primary SjÃ¶gren syndrome	270150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289390
289483	Intellectual disability-alacrima-achalasia syndrome	300858	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289483
289157	Hypocalcemic vitamin D-dependent rickets	264700	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=289157
281190	Congenital reticular ichthyosiform erythroderma	609165	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=281190
281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	601952	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=281201
281139	Annular epidermolytic ichthyosis	607602	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=281139
280633	Multiple congenital anomalies-hypotonia-seizures syndrome	614080	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280633
280620	Progressive myoclonic epilepsy type 6	614018	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280620
280663	Hermansky-Pudlak syndrome type 9	614171	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280663
280671	Megaconial congenital muscular dystrophy	602541	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280671
280640	Occipital pachygyria and polymicrogyria	614115	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280640
280654	Autosomal recessive nail dysplasia	614157	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280654
280679	Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome	300845	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=280679
284149	Craniosynostosis-dental anomalies	614188	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284149
284139	Larsen-like syndrome, B3GAT3 type	245600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284139
284160	8q21.11 microdeletion syndrome	614230	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284160
284247	Familial retinal arterial macroaneurysm	614224	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284247
284232	Autosomal dominant Charcot-Marie-Tooth disease type 2O	614228	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284232
284271	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	614229	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284271
284324	Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia	609270	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284324
284282	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency	614322	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284282
284289	Adult-onset autosomal recessive cerebellar ataxia	613728	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284289
284332	Infantile-onset autosomal recessive nonprogressive cerebellar ataxia	608029	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284332
284339	Pontocerebellar hypoplasia type 7	614969	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=284339
282166	Inherited Creutzfeldt-Jakob disease	123400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=282166
309854	Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome	613280	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309854
309803	Rhizomelic chondrodysplasia punctata type 3	600121	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309803
309789	Rhizomelic chondrodysplasia punctata type 1	215100	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309789
309796	Rhizomelic chondrodysplasia punctata type 2	222765	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309796
313855	FGFR2-related bent bone dysplasia	614592	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313855
313850	Infantile cerebellar-retinal degeneration	614559	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313850
313846	Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome	614564	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313846
313838	Coats plus syndrome	612199	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313838
313800	Optic nerve edema-splenomegaly syndrome	614979	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313800
313808	Hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia	221820	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313808
313795	Jawad syndrome	251255	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313795
313772	Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome	614487	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=313772
314603	Autosomal recessive spastic ataxia with leukoencephalopathy	611390	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314603
314597	Chudley-McCullough syndrome	604213	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314597
314588	Distal tetrasomy 15q	614846	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314588
314485	Young adult-onset distal hereditary motor neuropathy	614881	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314485
314555	Craniofacial dysplasia-osteopenia syndrome	611174	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314555
314394	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	614813	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314394
314399	Autosomal dominant aplasia and myelodysplasia	614675	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314399
314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	604121	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314404
314373	Chronic infantile diarrhea due to guanylate cyclase 2C overactivity	614616	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314373
314376	Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency	614665	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314376
314381	Hereditary sensory and autonomic neuropathy type 6	614653	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314381
314051	Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome	614924	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=314051
306674	Kufor-Rakeb syndrome	606693	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306674
306734	Primary dystonia, DYT21 type	614588	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306734
308386	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	252150	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=308386
308393	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type B	252160	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=308393
308400	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type C	615501	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=308400
308410	Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency	614923	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=308410
308425	Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency	251120	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=308425
307766	Curly hair-acral keratoderma-caries syndrome	607656	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=307766
307936	Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome	607658	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=307936
309031	Pancreatic triacylglycerol lipase deficiency	614338	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309031
309015	Familial lipoprotein lipase deficiency	238600	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309015
309020	Familial apolipoprotein C-II deficiency	207750	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309020
178	Chordoma	215400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=178
2637	Microcephalic osteodysplastic primordial dwarfism type II	210720	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=2637
309246	GM2 gangliosidosis, AB variant	272750	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309246
309252	Atypical Gaucher disease due to saposin C deficiency	610539	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309252
309324	Free sialic acid storage disease, infantile form	269920	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309324
309334	Salla disease	604369	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309334
309297	Mucopolysaccharidosis type 4A	253000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309297
309310	Mucopolysaccharidosis type 4B	253010	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309310
309147	Hyper-beta-alaninemia	237400	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=309147
300547	Autosomal recessive infantile hypercalcemia	143880	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300547
300570	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	614039	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300570
300576	Oligodontia-cancer predisposition syndrome	608615	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300576
300496	Multiple congenital anomalies-hypotonia-seizures syndrome type 2	300868	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300496
300525	Pseudohypoaldosteronism type 2D	614495	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300525
300530	Pseudohypoaldosteronism type 2E	614496	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300530
300536	DDOST-CDG	614507	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300536
300751	Familial dilated cardiomyopathy with conduction defect due to LMNA mutation	115200	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300751
306550	FADD-related immunodeficiency	613759	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306550
306542	Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome	613456	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306542
306547	Porencephaly-microcephaly-bilateral congenital cataract syndrome	613730	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306547
306527	Isolated hereditary congenital facial paralysis	601471	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306527
306507	LAMB2-related infantile-onset nephrotic syndrome	614199	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306507
306511	Autosomal recessive spastic paraplegia type 48	613647	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306511
306504	Junctional epidermolysis bullosa with respiratory and renal involvement	614748	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306504
306661	Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome	211900	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306661
306658	Familial normophosphatemic tumoral calcinosis	610455	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306658
306597	X-linked Opitz G/BBB syndrome	300000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306597
306588	Autosomal dominant Opitz G/BBB syndrome	145410	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306588
306558	Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome	614231	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=306558
295187	Zygodactyly type 1	609815	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=295187
295195	Synpolydactyly type 1	186000	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=295195
295197	Synpolydactyly type 2	608180	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=295197
295199	Synpolydactyly type 3	610234	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=295199
300179	Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency	614557	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300179
300319	Charcot-Marie-Tooth disease type 2P	614436	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300319
300324	Persistent polyclonal B-cell lymphocytosis	606445	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300324
300313	Congenital cataract-hearing loss-severe developmental delay syndrome	614482	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300313
300298	Severe congenital hypochromic anemia with ringed sideroblasts	615234	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300298
300284	Connective tissue disorder due to lysyl hydroxylase-3 deficiency	612394	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300284
300293	Transient infantile hypertriglyceridemia and hepatosteatosis	614480	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300293
300382	Progeroid and marfanoid aspect-lipodystrophy syndrome	616914	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300382
300345	Autosomal systemic lupus erythematosus	614420	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300345
300359	PLCG2-associated antibody deficiency and immune dysregulation	614468	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300359
300333	Nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome	609057	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=300333
464724	Fever-associated acute infantile liver failure syndrome	616483	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=464724
464724	Fever-associated acute infantile liver failure syndrome	618641	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=464724
464738	Congenital cataract-microcephaly-nevus flammeus simplex-severe intellectual disability syndrome	616449	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=464738
464760	Familial cavitary optic disc anomaly	611543	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=464760
464282	Spastic paraplegia-severe developmental delay-epilepsy syndrome	616756	https://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=EN&Expert=464282
